bancos_id,Banco,Altura,TOTAL COMERCIAL,TOTAL CONSUMO,TOTAL MICROCREDITO,TOTAL VIVIENDA,FECHAFK
13373,GIROS Y FINANZAS,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13374,GIROS Y FINANZAS,Bruto,89539.28000000001,361803.45,0.0,50299.63,20190501
13375,GIROS Y FINANZAS,VIGENTE,79665.32,340249.66,0.0,49556.68,20190501
13376,GM FINANCIAL COLOMBIA,+12 MESES,198.0,0.0,0.0,0.0,20190501
13377,GM FINANCIAL COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190501
13378,GM FINANCIAL COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13379,GM FINANCIAL COLOMBIA,+6 MESES,0.0,1272.76,0.0,0.0,20190501
13380,GM FINANCIAL COLOMBIA,1-2 MESES,0.0,42024.45,52.82,0.0,20190501
13381,GM FINANCIAL COLOMBIA,1-3 MESES,6354.85,0.0,0.0,0.0,20190501
13382,GM FINANCIAL COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13383,GM FINANCIAL COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13384,GM FINANCIAL COLOMBIA,2-3 MESES,0.0,25642.01,0.0,0.0,20190501
13385,GM FINANCIAL COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13386,GM FINANCIAL COLOMBIA,3-6 MESES,1919.4,18685.37,0.0,0.0,20190501
13387,GM FINANCIAL COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13388,GM FINANCIAL COLOMBIA,6-12 MESES,251.24,0.0,0.0,0.0,20190501
13389,GM FINANCIAL COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13390,GM FINANCIAL COLOMBIA,Bruto,469137.04,1378434.42,179.88,0.0,20190501
13391,GM FINANCIAL COLOMBIA,VIGENTE,460413.55,1290809.83,127.06,0.0,20190501
13392,GNB SUDAMERIS,+12 MESES,16476.99,0.0,0.0,0.0,20190501
13393,GNB SUDAMERIS,+18 MESES,0.0,0.0,0.0,532.14,20190501
13394,GNB SUDAMERIS,+4 MESES,0.0,0.0,0.0,0.0,20190501
13395,GNB SUDAMERIS,+6 MESES,0.0,32481.91,0.0,0.0,20190501
13396,GNB SUDAMERIS,1-2 MESES,0.0,21413.38,0.0,0.0,20190501
13397,GNB SUDAMERIS,1-3 MESES,8381.4,0.0,0.0,0.0,20190501
13398,GNB SUDAMERIS,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13399,GNB SUDAMERIS,12-18 MESES,0.0,0.0,0.0,144.31,20190501
13400,GNB SUDAMERIS,2-3 MESES,0.0,11487.23,0.0,0.0,20190501
13401,GNB SUDAMERIS,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13402,GNB SUDAMERIS,3-6 MESES,11080.31,21129.78,0.0,0.0,20190501
13403,GNB SUDAMERIS,4-6 MESES,0.0,0.0,0.0,323.84,20190501
13404,GNB SUDAMERIS,6-12 MESES,44508.42000000001,0.0,0.0,249.09,20190501
13405,GNB SUDAMERIS,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13406,GNB SUDAMERIS,Bruto,4493359.38,4790717.800000001,0.0,36086.46999999999,20190501
13407,GNB SUDAMERIS,VIGENTE,4412912.26,4704205.5,0.0,34837.09,20190501
13408,ITAÚ CORPBANCA COLOMBIA,+12 MESES,232903.29,0.0,0.0,0.0,20190501
13409,ITAÚ CORPBANCA COLOMBIA,+18 MESES,0.0,0.0,0.0,33842.92,20190501
13410,ITAÚ CORPBANCA COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13411,ITAÚ CORPBANCA COLOMBIA,+6 MESES,0.0,22757.22,0.0,0.0,20190501
13412,ITAÚ CORPBANCA COLOMBIA,1-2 MESES,0.0,60085.82,0.0,0.0,20190501
13413,ITAÚ CORPBANCA COLOMBIA,1-3 MESES,133046.61,0.0,0.0,0.0,20190501
13414,ITAÚ CORPBANCA COLOMBIA,1-4 MESES,0.0,0.0,0.0,770.32,20190501
13415,ITAÚ CORPBANCA COLOMBIA,12-18 MESES,0.0,0.0,0.0,13812.18,20190501
13416,ITAÚ CORPBANCA COLOMBIA,2-3 MESES,0.0,38467.68,0.0,0.0,20190501
13417,ITAÚ CORPBANCA COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13418,ITAÚ CORPBANCA COLOMBIA,3-6 MESES,116589.09,70239.12000000001,0.0,0.0,20190501
13419,ITAÚ CORPBANCA COLOMBIA,4-6 MESES,0.0,0.0,0.0,20768.4,20190501
13420,ITAÚ CORPBANCA COLOMBIA,6-12 MESES,118143.83,0.0,0.0,25395.89,20190501
13421,ITAÚ CORPBANCA COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13422,ITAÚ CORPBANCA COLOMBIA,Bruto,14172762.97,4091667.19,0.0,2812462.47,20190501
13423,ITAÚ CORPBANCA COLOMBIA,VIGENTE,13572080.15,3900117.35,0.0,2717872.76,20190501
13424,JFK COOPERATIVA FINANCIERA,+12 MESES,1824.72,0.0,0.0,0.0,20190501
13425,JFK COOPERATIVA FINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20190501
13426,JFK COOPERATIVA FINANCIERA,+4 MESES,0.0,0.0,4446.25,0.0,20190501
13427,JFK COOPERATIVA FINANCIERA,+6 MESES,0.0,23674.11,0.0,0.0,20190501
13428,JFK COOPERATIVA FINANCIERA,1-2 MESES,0.0,11352.35,2409.98,0.0,20190501
13429,JFK COOPERATIVA FINANCIERA,1-3 MESES,1908.09,0.0,0.0,0.0,20190501
13430,JFK COOPERATIVA FINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13431,JFK COOPERATIVA FINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13432,JFK COOPERATIVA FINANCIERA,2-3 MESES,0.0,3526.12,928.24,0.0,20190501
13433,JFK COOPERATIVA FINANCIERA,3-4 MESES,0.0,0.0,496.71,0.0,20190501
13434,JFK COOPERATIVA FINANCIERA,3-6 MESES,474.82,5234.49,0.0,0.0,20190501
13435,JFK COOPERATIVA FINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13436,JFK COOPERATIVA FINANCIERA,6-12 MESES,807.0600000000001,0.0,0.0,0.0,20190501
13437,JFK COOPERATIVA FINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13438,JFK COOPERATIVA FINANCIERA,Bruto,72638.39,772547.85,134688.4,650.04,20190501
13439,JFK COOPERATIVA FINANCIERA,VIGENTE,67623.7,728760.78,126407.22,650.04,20190501
13440,JP MORGAN,+12 MESES,0.0,0.0,0.0,0.0,20190501
13441,JP MORGAN,+18 MESES,0.0,0.0,0.0,0.0,20190501
13442,JP MORGAN,+4 MESES,0.0,0.0,0.0,0.0,20190501
13443,JP MORGAN,+6 MESES,0.0,0.0,0.0,0.0,20190501
13444,JP MORGAN,1-2 MESES,0.0,0.0,0.0,0.0,20190501
13445,JP MORGAN,1-3 MESES,0.0,0.0,0.0,0.0,20190501
13446,JP MORGAN,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13447,JP MORGAN,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13448,JP MORGAN,2-3 MESES,0.0,0.0,0.0,0.0,20190501
13449,JP MORGAN,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13450,JP MORGAN,3-6 MESES,0.0,0.0,0.0,0.0,20190501
13451,JP MORGAN,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13452,JP MORGAN,6-12 MESES,0.0,0.0,0.0,0.0,20190501
13453,JP MORGAN,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13454,JP MORGAN,Bruto,0.0,0.0,0.0,0.0,20190501
13455,JP MORGAN,VIGENTE,0.0,0.0,0.0,0.0,20190501
13456,L CORFICOLOMBIANA,+12 MESES,0.0,0.0,0.0,0.0,20190501
13457,L CORFICOLOMBIANA,+18 MESES,0.0,0.0,0.0,0.0,20190501
13458,L CORFICOLOMBIANA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13459,L CORFICOLOMBIANA,+6 MESES,0.0,0.0,0.0,0.0,20190501
13460,L CORFICOLOMBIANA,1-2 MESES,0.0,0.0,0.0,0.0,20190501
13461,L CORFICOLOMBIANA,1-3 MESES,0.0,0.0,0.0,0.0,20190501
13462,L CORFICOLOMBIANA,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13463,L CORFICOLOMBIANA,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13464,L CORFICOLOMBIANA,2-3 MESES,0.0,0.0,0.0,0.0,20190501
13465,L CORFICOLOMBIANA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13466,L CORFICOLOMBIANA,3-6 MESES,0.0,0.0,0.0,0.0,20190501
13467,L CORFICOLOMBIANA,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13468,L CORFICOLOMBIANA,6-12 MESES,0.0,0.0,0.0,0.0,20190501
13469,L CORFICOLOMBIANA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13470,L CORFICOLOMBIANA,Bruto,0.0,37.65,0.0,4.32,20190501
13471,L CORFICOLOMBIANA,VIGENTE,0.0,37.65,0.0,4.32,20190501
13472,LA HIPOTECARIA,+12 MESES,0.0,0.0,0.0,0.0,20190501
13473,LA HIPOTECARIA,+18 MESES,0.0,0.0,0.0,311.58,20190501
13474,LA HIPOTECARIA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13475,LA HIPOTECARIA,+6 MESES,0.0,140.85,0.0,0.0,20190501
13476,LA HIPOTECARIA,1-2 MESES,0.0,545.62,0.0,0.0,20190501
13477,LA HIPOTECARIA,1-3 MESES,0.0,0.0,0.0,0.0,20190501
13478,LA HIPOTECARIA,1-4 MESES,0.0,0.0,0.0,188.44,20190501
13479,LA HIPOTECARIA,12-18 MESES,0.0,0.0,0.0,364.35,20190501
13480,LA HIPOTECARIA,2-3 MESES,0.0,268.67,0.0,0.0,20190501
13481,LA HIPOTECARIA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13482,LA HIPOTECARIA,3-6 MESES,0.0,643.2,0.0,0.0,20190501
13483,LA HIPOTECARIA,4-6 MESES,0.0,0.0,0.0,846.22,20190501
13484,LA HIPOTECARIA,6-12 MESES,0.0,0.0,0.0,1107.0,20190501
13485,LA HIPOTECARIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13486,LA HIPOTECARIA,Bruto,0.0,49580.41,0.0,157071.29,20190501
13487,LA HIPOTECARIA,VIGENTE,0.0,47982.07,0.0,154253.7,20190501
13488,OICOLOMBIA,+12 MESES,4148.15,0.0,0.0,0.0,20190501
13489,OICOLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190501
13490,OICOLOMBIA,+4 MESES,0.0,0.0,2466.37,0.0,20190501
13491,OICOLOMBIA,+6 MESES,0.0,27.45,0.0,0.0,20190501
13492,OICOLOMBIA,1-2 MESES,0.0,6.65,447.37,0.0,20190501
13493,OICOLOMBIA,1-3 MESES,525.1800000000001,0.0,0.0,0.0,20190501
13494,OICOLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13495,OICOLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13496,OICOLOMBIA,2-3 MESES,0.0,0.05,253.72,0.0,20190501
13497,OICOLOMBIA,3-4 MESES,0.0,0.0,318.36,0.0,20190501
13498,OICOLOMBIA,3-6 MESES,1087.18,21.88,0.0,0.0,20190501
13499,OICOLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13500,OICOLOMBIA,6-12 MESES,1444.58,0.0,0.0,0.0,20190501
13501,OICOLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13502,OICOLOMBIA,Bruto,68702.79000000001,1654.13,40922.38,0.0,20190501
13503,OICOLOMBIA,VIGENTE,61497.7,1598.1,37436.56,0.0,20190501
13504,PAGOS INTERNACIONALES,+12 MESES,0.0,0.0,0.0,0.0,20190501
13505,PAGOS INTERNACIONALES,+18 MESES,0.0,0.0,0.0,0.0,20190501
13506,PAGOS INTERNACIONALES,+4 MESES,0.0,0.0,0.0,0.0,20190501
13507,PAGOS INTERNACIONALES,+6 MESES,0.0,0.0,0.0,0.0,20190501
13508,PAGOS INTERNACIONALES,1-2 MESES,0.0,0.0,0.0,0.0,20190501
13509,PAGOS INTERNACIONALES,1-3 MESES,0.0,0.0,0.0,0.0,20190501
13510,PAGOS INTERNACIONALES,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13511,PAGOS INTERNACIONALES,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13512,PAGOS INTERNACIONALES,2-3 MESES,0.0,0.0,0.0,0.0,20190501
13513,PAGOS INTERNACIONALES,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13514,PAGOS INTERNACIONALES,3-6 MESES,0.0,0.0,0.0,0.0,20190501
13515,PAGOS INTERNACIONALES,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13516,PAGOS INTERNACIONALES,6-12 MESES,0.0,0.0,0.0,0.0,20190501
13517,PAGOS INTERNACIONALES,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13518,PAGOS INTERNACIONALES,Bruto,0.0,0.0,0.0,0.0,20190501
13519,PAGOS INTERNACIONALES,VIGENTE,0.0,0.0,0.0,0.0,20190501
13520,PROCREDIT,+12 MESES,2184.8,0.0,0.0,0.0,20190501
13521,PROCREDIT,+18 MESES,0.0,0.0,0.0,0.0,20190501
13522,PROCREDIT,+4 MESES,0.0,0.0,36.13,0.0,20190501
13523,PROCREDIT,+6 MESES,0.0,0.0,0.0,0.0,20190501
13524,PROCREDIT,1-2 MESES,0.0,0.0,48.99,0.0,20190501
13525,PROCREDIT,1-3 MESES,405.05,0.0,0.0,0.0,20190501
13526,PROCREDIT,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13527,PROCREDIT,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13528,PROCREDIT,2-3 MESES,0.0,0.0,13.14,0.0,20190501
13529,PROCREDIT,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13530,PROCREDIT,3-6 MESES,758.22,27.51,0.0,0.0,20190501
13531,PROCREDIT,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13532,PROCREDIT,6-12 MESES,1388.41,0.0,0.0,0.0,20190501
13533,PROCREDIT,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13534,PROCREDIT,Bruto,166135.59,103.67,638.0799999999999,0.0,20190501
13535,PROCREDIT,VIGENTE,161399.11,76.16,539.8199999999999,0.0,20190501
13536,RCI COLOMBIA,+12 MESES,402.02,0.0,0.0,0.0,20190501
13537,RCI COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190501
13538,RCI COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13539,RCI COLOMBIA,+6 MESES,0.0,22747.17,0.0,0.0,20190501
13540,RCI COLOMBIA,1-2 MESES,0.0,31813.19,0.0,0.0,20190501
13541,RCI COLOMBIA,1-3 MESES,1961.39,0.0,0.0,0.0,20190501
13542,RCI COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190501
13543,RCI COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190501
13544,RCI COLOMBIA,2-3 MESES,0.0,13303.1,0.0,0.0,20190501
13545,RCI COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13546,RCI COLOMBIA,3-6 MESES,362.6,14352.86,0.0,0.0,20190501
13547,RCI COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190501
13548,RCI COLOMBIA,6-12 MESES,294.3,0.0,0.0,0.0,20190501
13549,RCI COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13550,RCI COLOMBIA,Bruto,309454.93,1213134.29,0.0,0.0,20190501
13551,RCI COLOMBIA,VIGENTE,306434.62,1130917.97,0.0,0.0,20190501
13552,SCOTIABANK COLPATRIA,+12 MESES,463210.59,0.0,0.0,0.0,20190501
13553,SCOTIABANK COLPATRIA,+18 MESES,0.0,0.0,0.0,69820.92,20190501
13554,SCOTIABANK COLPATRIA,+4 MESES,0.0,0.0,0.0,0.0,20190501
13555,SCOTIABANK COLPATRIA,+6 MESES,0.0,22109.0,0.0,0.0,20190501
13556,SCOTIABANK COLPATRIA,1-2 MESES,0.0,217714.78,0.0,0.0,20190501
13557,SCOTIABANK COLPATRIA,1-3 MESES,114465.25,0.0,0.0,0.0,20190501
13558,SCOTIABANK COLPATRIA,1-4 MESES,0.0,0.0,0.0,2447.93,20190501
13559,SCOTIABANK COLPATRIA,12-18 MESES,0.0,0.0,0.0,30336.76,20190501
13560,SCOTIABANK COLPATRIA,2-3 MESES,0.0,137061.29,0.0,0.0,20190501
13561,SCOTIABANK COLPATRIA,3-4 MESES,0.0,0.0,0.0,0.0,20190501
13562,SCOTIABANK COLPATRIA,3-6 MESES,71556.89000000001,292163.05,0.0,0.0,20190501
13563,SCOTIABANK COLPATRIA,4-6 MESES,0.0,0.0,0.0,29935.55,20190501
13564,SCOTIABANK COLPATRIA,6-12 MESES,142213.24,0.0,0.0,45946.94,20190501
13565,SCOTIABANK COLPATRIA,6-18 MESES,0.0,0.0,0.0,0.0,20190501
13566,SCOTIABANK COLPATRIA,Bruto,10411150.87,12393218.16,0.0,4716458.97,20190501
13567,SCOTIABANK COLPATRIA,VIGENTE,9619704.899999999,11724170.04,0.0,4537970.87,20190501
13568,ARCO GRUPO BANCOLDEX,+12 MESES,32817.93,0.0,0.0,0.0,20190601
13569,ARCO GRUPO BANCOLDEX,+18 MESES,0.0,0.0,0.0,0.0,20190601
13570,ARCO GRUPO BANCOLDEX,+4 MESES,0.0,0.0,0.0,0.0,20190601
13571,ARCO GRUPO BANCOLDEX,+6 MESES,0.0,0.0,0.0,0.0,20190601
13572,ARCO GRUPO BANCOLDEX,1-2 MESES,0.0,0.0,0.0,0.0,20190601
13573,ARCO GRUPO BANCOLDEX,1-3 MESES,12120.76,0.0,0.0,0.0,20190601
13574,ARCO GRUPO BANCOLDEX,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13575,ARCO GRUPO BANCOLDEX,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13576,ARCO GRUPO BANCOLDEX,2-3 MESES,0.0,0.0,0.0,0.0,20190601
13577,ARCO GRUPO BANCOLDEX,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13578,ARCO GRUPO BANCOLDEX,3-6 MESES,6265.129999999999,0.0,0.0,0.0,20190601
13579,ARCO GRUPO BANCOLDEX,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13580,ARCO GRUPO BANCOLDEX,6-12 MESES,7293.25,0.0,0.0,0.0,20190601
13581,ARCO GRUPO BANCOLDEX,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13582,ARCO GRUPO BANCOLDEX,Bruto,717063.6900000001,185.1,0.0,1471.26,20190601
13583,ARCO GRUPO BANCOLDEX,VIGENTE,658566.62,185.1,0.0,1471.26,20190601
13584,B INV BANCOLOMBIA,+12 MESES,0.0,0.0,0.0,0.0,20190601
13585,B INV BANCOLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13586,B INV BANCOLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20190601
13587,B INV BANCOLOMBIA,+6 MESES,0.0,0.0,0.0,0.0,20190601
13588,B INV BANCOLOMBIA,1-2 MESES,0.0,0.0,0.0,0.0,20190601
13589,B INV BANCOLOMBIA,1-3 MESES,0.0,0.0,0.0,0.0,20190601
13590,B INV BANCOLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13591,B INV BANCOLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13592,B INV BANCOLOMBIA,2-3 MESES,0.0,0.0,0.0,0.0,20190601
13593,B INV BANCOLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20190601
13594,B INV BANCOLOMBIA,3-6 MESES,0.0,0.0,0.0,0.0,20190601
13595,B INV BANCOLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13596,B INV BANCOLOMBIA,6-12 MESES,0.0,0.0,0.0,0.0,20190601
13597,B INV BANCOLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13598,B INV BANCOLOMBIA,Bruto,0.0,0.0,0.0,0.0,20190601
13599,B INV BANCOLOMBIA,VIGENTE,0.0,0.0,0.0,0.0,20190601
13600,BANAGRARIO,+12 MESES,312794.99,0.0,0.0,0.0,20190601
13601,BANAGRARIO,+18 MESES,0.0,0.0,0.0,1167.27,20190601
13602,BANAGRARIO,+4 MESES,0.0,0.0,328481.04,0.0,20190601
13603,BANAGRARIO,+6 MESES,0.0,39626.87,0.0,0.0,20190601
13604,BANAGRARIO,1-2 MESES,0.0,11269.19,58178.8,0.0,20190601
13605,BANAGRARIO,1-3 MESES,68493.53,0.0,0.0,0.0,20190601
13606,BANAGRARIO,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13607,BANAGRARIO,12-18 MESES,0.0,0.0,0.0,444.58,20190601
13608,BANAGRARIO,2-3 MESES,0.0,4435.34,39677.14,0.0,20190601
13609,BANAGRARIO,3-4 MESES,0.0,0.0,31764.56,0.0,20190601
13610,BANAGRARIO,3-6 MESES,73294.79000000001,9361.73,0.0,0.0,20190601
13611,BANAGRARIO,4-6 MESES,0.0,0.0,0.0,434.48,20190601
13612,BANAGRARIO,6-12 MESES,72219.81,0.0,0.0,690.35,20190601
13613,BANAGRARIO,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13614,BANAGRARIO,Bruto,6330441.260000001,874490.19,6224914.73,63646.3,20190601
13615,BANAGRARIO,VIGENTE,5803638.140000001,809797.06,5766813.19,60909.62,20190601
13616,BANCAMIA,+12 MESES,320.93,0.0,0.0,0.0,20190601
13617,BANCAMIA,+18 MESES,0.0,0.0,0.0,0.0,20190601
13618,BANCAMIA,+4 MESES,0.0,0.0,30459.45,0.0,20190601
13619,BANCAMIA,+6 MESES,0.0,13.66,0.0,0.0,20190601
13620,BANCAMIA,1-2 MESES,0.0,0.27,19043.01,0.0,20190601
13621,BANCAMIA,1-3 MESES,561.76,0.0,0.0,0.0,20190601
13622,BANCAMIA,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13623,BANCAMIA,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13624,BANCAMIA,2-3 MESES,0.0,0.0,13232.37,0.0,20190601
13625,BANCAMIA,3-4 MESES,0.0,0.0,11442.87,0.0,20190601
13626,BANCAMIA,3-6 MESES,823.48,4.61,0.0,0.0,20190601
13627,BANCAMIA,4-6 MESES,0.0,0.0,0.0,27.78,20190601
13628,BANCAMIA,6-12 MESES,471.46,0.0,0.0,0.0,20190601
13629,BANCAMIA,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13630,BANCAMIA,Bruto,54767.54000000001,34816.97,1252108.1,8375.87,20190601
13631,BANCAMIA,VIGENTE,52589.91,34798.43,1177930.4,8348.09,20190601
13632,BANCO AV VILLAS,+12 MESES,66725.49,0.0,0.0,0.0,20190601
13633,BANCO AV VILLAS,+18 MESES,0.0,0.0,0.0,18270.95,20190601
13634,BANCO AV VILLAS,+4 MESES,0.0,0.0,7.13,0.0,20190601
13635,BANCO AV VILLAS,+6 MESES,0.0,30796.73,0.0,0.0,20190601
13636,BANCO AV VILLAS,1-2 MESES,0.0,67209.5,52.73,0.0,20190601
13637,BANCO AV VILLAS,1-3 MESES,4425.030000000001,0.0,0.0,0.0,20190601
13638,BANCO AV VILLAS,1-4 MESES,0.0,0.0,0.0,2879.65,20190601
13639,BANCO AV VILLAS,12-18 MESES,0.0,0.0,0.0,4908.98,20190601
13640,BANCO AV VILLAS,2-3 MESES,0.0,42923.39,0.0,0.0,20190601
13641,BANCO AV VILLAS,3-4 MESES,0.0,0.0,34.74,0.0,20190601
13642,BANCO AV VILLAS,3-6 MESES,7499.429999999999,96011.19,0.0,0.0,20190601
13643,BANCO AV VILLAS,4-6 MESES,0.0,0.0,0.0,13253.88,20190601
13644,BANCO AV VILLAS,6-12 MESES,4364.860000000001,0.0,0.0,7445.3,20190601
13645,BANCO AV VILLAS,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13646,BANCO AV VILLAS,Bruto,2945093.38,6430948.0,837.5300000000001,2284976.23,20190601
13647,BANCO AV VILLAS,VIGENTE,2862078.57,6194007.189999999,742.9300000000001,2238217.47,20190601
13648,BANCO CAJA SOCIAL,+12 MESES,108476.77,0.0,0.0,0.0,20190601
13649,BANCO CAJA SOCIAL,+18 MESES,0.0,0.0,0.0,50572.11,20190601
13650,BANCO CAJA SOCIAL,+4 MESES,0.0,0.0,38569.1,0.0,20190601
13651,BANCO CAJA SOCIAL,+6 MESES,0.0,107996.66,0.0,0.0,20190601
13652,BANCO CAJA SOCIAL,1-2 MESES,0.0,39422.71,9905.98,0.0,20190601
13653,BANCO CAJA SOCIAL,1-3 MESES,7966.65,0.0,0.0,0.0,20190601
13654,BANCO CAJA SOCIAL,1-4 MESES,0.0,0.0,0.0,1159.89,20190601
13655,BANCO CAJA SOCIAL,12-18 MESES,0.0,0.0,0.0,16015.93,20190601
13656,BANCO CAJA SOCIAL,2-3 MESES,0.0,24816.74,6373.99,0.0,20190601
13657,BANCO CAJA SOCIAL,3-4 MESES,0.0,0.0,4845.88,0.0,20190601
13658,BANCO CAJA SOCIAL,3-6 MESES,5417.41,48997.85,0.0,0.0,20190601
13659,BANCO CAJA SOCIAL,4-6 MESES,0.0,0.0,0.0,54395.62,20190601
13660,BANCO CAJA SOCIAL,6-12 MESES,14158.35,0.0,0.0,38573.98,20190601
13661,BANCO CAJA SOCIAL,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13662,BANCO CAJA SOCIAL,Bruto,2019638.59,3395603.32,773139.2999999999,5193429.58,20190601
13663,BANCO CAJA SOCIAL,VIGENTE,1883619.41,3174369.36,713444.35,5032712.05,20190601
13664,BANCO COMPARTIR,+12 MESES,2090.77,0.0,0.0,0.0,20190601
13665,BANCO COMPARTIR,+18 MESES,0.0,0.0,0.0,0.0,20190601
13666,BANCO COMPARTIR,+4 MESES,0.0,0.0,38948.87,0.0,20190601
13667,BANCO COMPARTIR,+6 MESES,0.0,1642.95,0.0,0.0,20190601
13668,BANCO COMPARTIR,1-2 MESES,0.0,796.47,12741.22,0.0,20190601
13669,BANCO COMPARTIR,1-3 MESES,2895.48,0.0,0.0,0.0,20190601
13670,BANCO COMPARTIR,1-4 MESES,0.0,0.0,0.0,0.0,20190601
13671,BANCO COMPARTIR,12-18 MESES,0.0,0.0,0.0,0.0,20190601
13672,BANCO COMPARTIR,2-3 MESES,0.0,348.3,6614.79,0.0,20190601
13673,BANCO COMPARTIR,3-4 MESES,0.0,0.0,5467.45,0.0,20190601
13674,BANCO COMPARTIR,3-6 MESES,2395.64,690.9300000000001,0.0,0.0,20190601
13675,BANCO COMPARTIR,4-6 MESES,0.0,0.0,0.0,0.0,20190601
13676,BANCO COMPARTIR,6-12 MESES,2177.8,0.0,0.0,0.0,20190601
13677,BANCO COMPARTIR,6-18 MESES,0.0,0.0,0.0,0.0,20190601
13678,BANCO COMPARTIR,Bruto,206870.58,42496.34,518962.8699999999,18882.72,20190601
13679,BANCO COMPARTIR,VIGENTE,197310.89,39017.69,455190.54,18882.72,20190601
13680,BANCO DAVIVIENDA,+12 MESES,642264.81,0.0,0.0,0.0,20190601
13681,BANCO DAVIVIENDA,+18 MESES,0.0,0.0,0.0,99128.53,20190601
13682,BANCO DAVIVIENDA,+4 MESES,0.0,0.0,3812.23,0.0,20190601
